Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm,drop,Species.Pigment
6/5/18,6/11/18,AS-78,Grammica,C_costaricensis,CUCOBo,CUCO,o,2,0.0468,46.8,2050,100,0.438034188,a.Tocopherol,2.2616975425585197,Old,Grammica__Old,Grammica__a.Tocopherol,0.8161157005714411,CUCOo,C_costaricensis__a.Tocopherol
6/11/18,6/11/18,AS-79,Grammica,C_costaricensis,CUCOBo,CUCO,o,3,0.0411,41.1,1250,100,0.304136253,a.Tocopherol,2.0569555958273105,Old,Grammica__Old,Grammica__a.Tocopherol,0.7212270721925441,CUCOo,C_costaricensis__a.Tocopherol
6/11/18,6/11/18,AS-80,Grammica,C_costaricensis,CUCOBo,CUCO,o,4,0.046,46,1250,100,0.27173913,a.Tocopherol,1.9262527143093,Old,Grammica__Old,Grammica__a.Tocopherol,0.6555765686812575,CUCOo,C_costaricensis__a.Tocopherol
6/13/18,6/13/18,AS-138,Grammica,C_costaricensis,CUCOAo,CUCO,o,1,0.048,48,1250,100,0.260416667,a.Tocopherol,1.7094791688548,Old,Grammica__Old,Grammica__a.Tocopherol,0.5361888030010478,CUCOo,C_costaricensis__a.Tocopherol
6/13/18,6/13/18,AS-139,Grammica,C_costaricensis,CUCOAo,CUCO,o,2,0.0491,49.1,1250,100,0.254582485,a.Tocopherol,1.4298396145788501,Old,Grammica__Old,Grammica__a.Tocopherol,0.3575623502824216,CUCOo,C_costaricensis__a.Tocopherol
6/5/18,6/11/18,AS-57,Grammica,C_costaricensis,CUCOCh,CUCO,h,1,0.0402,40.2,2050,100,0.509950249,a.Tocopherol,3.4159374394439297,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2284519910530465,CUCOh,C_costaricensis__a.Tocopherol
6/5/18,6/11/18,AS-58,Grammica,C_costaricensis,CUCOCh,CUCO,h,2,0.0432,43.2,2050,100,0.474537037,a.Tocopherol,3.49608518491232,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2516438524935392,CUCOh,C_costaricensis__a.Tocopherol
6/5/18,6/11/18,AS-67,Grammica,C_costaricensis,CUCOBh,CUCO,h,1,0.0463,46.3,2050,100,0.442764579,a.Tocopherol,3.9965657682398095,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.385435459429367,CUCOh,C_costaricensis__a.Tocopherol
6/5/18,6/11/18,AS-68,Grammica,C_costaricensis,CUCOBh,CUCO,h,2,0.0412,41.2,2050,100,0.497572816,a.Tocopherol,4.97134454349104,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.6036903555262119,CUCOh,C_costaricensis__a.Tocopherol
6/13/18,6/13/18,AS-140,Grammica,C_costaricensis,CUCOAh,CUCO,h,1,0.044,44,1250,100,0.284090909,a.Tocopherol,3.53858238523129,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2637262190522573,CUCOh,C_costaricensis__a.Tocopherol
6/13/18,6/13/18,AS-141,Grammica,C_costaricensis,CUCOAh,CUCO,h,2,0.0438,43.8,1250,100,0.285388128,a.Tocopherol,3.5626455497692806,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2705034289047978,CUCOh,C_costaricensis__a.Tocopherol
6/5/18,6/11/18,AS-71,Grammica,C_tasmanica,1715Cy,17-15,y,1,0.049,49,2050,100,0.418367347,a.Tocopherol,2.81918510245338,Young,Grammica__Young,Grammica__a.Tocopherol,1.0364479078999562,17-15y,C_tasmanica__a.Tocopherol
6/5/18,6/11/18,AS-72,Grammica,C_tasmanica,1715Cy,17-15,y,2,0.044,44,2050,100,0.465909091,a.Tocopherol,3.01714340967962,Young,Grammica__Young,Grammica__a.Tocopherol,1.104310526059113,17-15y,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-89,Grammica,C_tasmanica,1715Ay,17-15,y,1,0.0478,47.8,1250,100,0.261506276,a.Tocopherol,24.029890153522796,Young,Grammica__Young,Grammica__a.Tocopherol,3.1792984826768915,17-15y,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-90,Grammica,C_tasmanica,1715Ay,17-15,y,2,0.0485,48.5,1250,100,0.257731959,a.Tocopherol,22.079891772890818,Young,Grammica__Young,Grammica__a.Tocopherol,3.0946673243358,17-15y,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-93,Grammica,C_tasmanica,1715By,17-15,y,1,0.0515,51.5,1250,100,0.242718447,a.Tocopherol,26.3232039266652,Young,Grammica__Young,Grammica__a.Tocopherol,3.270450832584103,17-15y,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-94,Grammica,C_tasmanica,1715By,17-15,y,2,0.0515,51.5,1250,100,0.242718447,a.Tocopherol,25.48416266315325,Young,Grammica__Young,Grammica__a.Tocopherol,3.238057191110052,17-15y,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-142,Grammica,C_tasmanica,1715Dy,17-15,y,1,0.045,45,1250,100,0.277777778,a.Tocopherol,1.3347666677344798,Young,Grammica__Young,Grammica__a.Tocopherol,0.28875657077250494,17-15y,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-143,Grammica,C_tasmanica,1715Dy,17-15,y,2,0.0498,49.8,1250,100,0.251004016,a.Tocopherol,1.53768574257824,Young,Grammica__Young,Grammica__a.Tocopherol,0.43027858661557616,17-15y,C_tasmanica__a.Tocopherol
6/5/18,6/11/18,AS-69,Grammica,C_tasmanica,1715Co,17-15,o,1,0.048,48,2050,100,0.427083333,a.Tocopherol,0,Old,Grammica__Old,Grammica__a.Tocopherol,0,17-15o,C_tasmanica__a.Tocopherol
6/5/18,6/11/18,AS-70,Grammica,C_tasmanica,1715Co,17-15,o,2,0.0481,48.1,2050,100,0.426195426,a.Tocopherol,1.5888395003109599,Old,Grammica__Old,Grammica__a.Tocopherol,0.46300393866517586,17-15o,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-91,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0492,49.2,1250,100,0.254065041,a.Tocopherol,1.06335365999976,Old,Grammica__Old,Grammica__a.Tocopherol,0.06142783797525549,17-15o,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-92,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0498,49.8,1250,100,0.251004016,a.Tocopherol,0.8955321282848,Old,Grammica__Old,Grammica__a.Tocopherol,0,17-15o,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-95,Grammica,C_tasmanica,1715Ao,17-15,o,1,0.0418,41.8,1250,100,0.299043062,a.Tocopherol,1.9423833719004602,Old,Grammica__Old,Grammica__a.Tocopherol,0.6639158127346381,17-15o,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-96,Grammica,C_tasmanica,1715Ao,17-15,o,2,0.0472,47.2,1250,100,0.264830508,a.Tocopherol,2.12771980550916,Old,Grammica__Old,Grammica__a.Tocopherol,0.7550509394653259,17-15o,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-110,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0523,52.3,1250,100,0.239005736,a.Tocopherol,1.19480401460816,Old,Grammica__Old,Grammica__a.Tocopherol,0.17798225111699478,17-15o,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-111,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0466,46.6,1250,100,0.268240343,a.Tocopherol,1.20048551346563,Old,Grammica__Old,Grammica__a.Tocopherol,0.18272615282196705,17-15o,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-144,Grammica,C_tasmanica,1715Do,17-15,o,1,0.0505,50.5,1250,100,0.247524752,a.Tocopherol,1.74271286794112,Old,Grammica__Old,Grammica__a.Tocopherol,0.5554430759496635,17-15o,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-145,Grammica,C_tasmanica,1715Do,17-15,o,2,0.041,41,1250,100,0.304878049,a.Tocopherol,2.0982926844375998,Old,Grammica__Old,Grammica__a.Tocopherol,0.7411240543067413,17-15o,C_tasmanica__a.Tocopherol
7/10/18,7/11/18,AS-273,Grammica,C_tasmanica,1715o,17-15,o,1,0.0447,44.7,1250,100,0.279642058,a.Tocopherol,0,Old,Grammica__Old,Grammica__a.Tocopherol,0,17-15o,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-150,Grammica,C_tasmanica,1715Dh,17-15,h,1,0.0406,40.6,1250,100,0.307881773,a.Tocopherol,10.56920873014467,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.3579449465740536,17-15h,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-151,Grammica,C_tasmanica,1715Dh,17-15,h,2,0.0433,43.3,1250,100,0.288683603,a.Tocopherol,9.941252894709502,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.296693068529902,17-15h,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-166,Grammica,C_tasmanica,1715Ch,17-15,h,1,0.052,52,1250,100,0.240384615,a.Tocopherol,10.320242771949149,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.3341072938800935,17-15h,C_tasmanica__a.Tocopherol
6/14/18,6/14/18,AS-180,Grammica,C_tasmanica,1715Ah,17-15,h,1,0.0467,46.7,1250,100,0.267665953,a.Tocopherol,10.417296578126061,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.3434675667854945,17-15h,C_tasmanica__a.Tocopherol
6/14/18,6/14/18,AS-181,Grammica,C_tasmanica,1715Bh,17-15,h,1,0.0419,41.9,1250,100,0.298329356,a.Tocopherol,9.39262829394604,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.23992516820977,17-15h,C_tasmanica__a.Tocopherol
6/5/18,6/11/18,AS-59,Grammica,C_tasmanica,1715Bf,17-15,f,1,0.0417,41.7,2050,100,0.491606715,a.Tocopherol,3.6704488037344505,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.3003139716802088,17-15f,C_tasmanica__a.Tocopherol
6/5/18,6/11/18,AS-60,Grammica,C_tasmanica,1715Bf,17-15,f,2,0.0475,47.5,2050,100,0.431578947,a.Tocopherol,3.45002915494959,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.238382710702849,17-15f,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-97,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0475,47.5,1250,100,0.263157895,a.Tocopherol,5.755839479440049,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.7502149184908156,17-15f,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-98,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0413,41.3,1250,100,0.302663438,a.Tocopherol,2.22870459859432,Flower,Grammica__Flower,Grammica__a.Tocopherol,0.8014205640634877,17-15f,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-148,Grammica,C_tasmanica,1715Af,17-15,f,1,0.0419,41.9,1250,100,0.298329356,a.Tocopherol,7.6495733990577195,Flower,Grammica__Flower,Grammica__a.Tocopherol,2.0346498945270968,17-15f,C_tasmanica__a.Tocopherol
6/13/18,6/13/18,AS-149,Grammica,C_tasmanica,1715Af,17-15,f,2,0.0514,51.4,1250,100,0.243190661,a.Tocopherol,6.4621108822241995,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.86595604184848,17-15f,C_tasmanica__a.Tocopherol
7/4/18,7/4/18,AS-262,Grammica,C_tasmanica,1715Cf,17-15,f,1,0.0524,52.4,1250,100,0.238549618,a.Tocopherol,6.3268177395883605,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.8447973987890596,17-15f,C_tasmanica__a.Tocopherol
6/11/18,6/11/18,AS-99,Grammica,C_californica,17105Ay,ss17-105,y,2,0.0395,39.5,1250,100,0.316455696,a.Tocopherol,3.21993987135696,Young,Grammica__Young,Grammica__a.Tocopherol,1.169362716946818,ss17-105y,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-154,Grammica,C_californica,17105Cy,ss17-105,y,1,0.0415,41.5,1250,100,0.301204819,a.Tocopherol,2.3982439736972303,Young,Grammica__Young,Grammica__a.Tocopherol,0.8747368336182061,ss17-105y,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-155,Grammica,C_californica,17105Cy,ss17-105,y,2,0.0323,32.3,1250,100,0.386996904,a.Tocopherol,2.1921323528008796,Young,Grammica__Young,Grammica__a.Tocopherol,0.7848747928080657,ss17-105y,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-172,Grammica,C_californica,17105By,ss17-105,y,1,0.0162,16.2,1250,100,0.771604938,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss17-105y,C_californica__a.Tocopherol
7/10/18,7/11/18,AS-272,Grammica,C_californica,17105Dy,ss17-105,y,1,0.0518,51.8,1250,100,0.241312741,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss17-105y,C_californica__a.Tocopherol
7/11/18,7/11/18,AS-312,Grammica,C_californica,17105Ey,ss17-105,y,1,0.0168,16.8,950,100,0.56547619,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss17-105y,C_californica__a.Tocopherol
6/5/18,6/11/18,AS-63,Grammica,C_californica,17105Do,ss17-105,o,1,0.049,49,2050,100,0.418367347,a.Tocopherol,3.09705214331037,Old,Grammica__Old,Grammica__a.Tocopherol,1.1304507698543942,ss17-105o,C_californica__a.Tocopherol
6/5/18,6/11/18,AS-64,Grammica,C_californica,17105Do,ss17-105,o,2,0.0442,44.2,2050,100,0.463800905,a.Tocopherol,3.6168307694072,Old,Grammica__Old,Grammica__a.Tocopherol,1.285598191967144,ss17-105o,C_californica__a.Tocopherol
6/11/18,6/11/18,AS-102,Grammica,C_californica,17105Ao,ss17-105,o,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,2.6088950879499597,Old,Grammica__Old,Grammica__a.Tocopherol,0.9589268320819896,ss17-105o,C_californica__a.Tocopherol
6/11/18,6/11/18,AS-103,Grammica,C_californica,17105Ao,ss17-105,o,2,0.0492,49.2,1250,100,0.254065041,a.Tocopherol,2.48233486113927,Old,Grammica__Old,Grammica__a.Tocopherol,0.9091996338165702,ss17-105o,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-146,Grammica,C_californica,17105Co,ss17-105,o,1,0.0465,46.5,1250,100,0.268817204,a.Tocopherol,2.6465860185412,Old,Grammica__Old,Grammica__a.Tocopherol,0.9732705523272629,ss17-105o,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-147,Grammica,C_californica,17105Co,ss17-105,o,2,0.0465,46.5,1250,100,0.268817204,a.Tocopherol,1.9092150516251198,Old,Grammica__Old,Grammica__a.Tocopherol,0.6466922422301605,ss17-105o,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-171,Grammica,C_californica,17105Bo,ss17-105,o,1,0.0506,50.6,1250,100,0.247035573,a.Tocopherol,2.7241798405460402,Old,Grammica__Old,Grammica__a.Tocopherol,1.0021674435747452,ss17-105o,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-152,Grammica,C_californica,17105Ch,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,13.277873877130299,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.5860990391486203,ss17-105h,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-153 ,Grammica,C_californica,17105Ch,ss17-105,h,2,0.0152,15.2,1250,100,0.822368421,a.Tocopherol,4.5492269733930595,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.514957344553093,ss17-105h,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-156,Grammica,C_californica,17105Ah,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,3.3721428554163198,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2155484340856704,ss17-105h,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-157,Grammica,C_californica,17105Ah,ss17-105,h,2,0.0429,42.9,1250,100,0.291375291,a.Tocopherol,3.5260402052486697,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2601755147806442,ss17-105h,C_californica__a.Tocopherol
6/13/18,6/13/18,AS-167,Grammica,C_californica,17105Bh,ss17-105,h,1,0.05,50,1250,100,0.25,a.Tocopherol,3.53039,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2614083747544487,ss17-105h,C_californica__a.Tocopherol
7/2/18,6/3/18,AS-239,Grammica,C_californica,17105Eh,ss17-105,h,1,0.0431,43.1,1250,100,0.290023202,a.Tocopherol,1.9144518570980598,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0.6494313973910752,ss17-105h,C_californica__a.Tocopherol
7/10/18,7/11/18,AS-298,Grammica,C_californica,17105Dh,ss17-105,h,1,0.0455,45.5,1250,100,0.274725275,a.Tocopherol,0,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0,ss17-105h,C_californica__a.Tocopherol
6/14/18,6/14/18,AS-179,Grammica,C_californica,17105Cf,ss17-105,f,1,0.0459,45.9,1250,100,0.272331155,a.Tocopherol,3.60891340287915,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.283406758313074,ss17-105f,C_californica__a.Tocopherol
7/4/18,7/4/18,AS-251,Grammica,C_californica,17105Af,ss17-105,f,1,0.0549,54.9,1250,100,0.227686703,a.Tocopherol,13.030489520886729,Flower,Grammica__Flower,Grammica__a.Tocopherol,2.567291966861071,ss17-105f,C_californica__a.Tocopherol
7/4/18,7/4/18,AS-252,Grammica,C_californica,17105Bf,ss17-105,f,1,0.0456,45.6,1250,100,0.274122807,a.Tocopherol,5.0343887058181505,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.6162921296896893,ss17-105f,C_californica__a.Tocopherol
7/4/18,7/4/18,AS-253,Grammica,C_californica,17105Bf,ss17-105,f,2,0.0521,52.1,1250,100,0.239923225,a.Tocopherol,5.2713867657265,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.6622934903090714,ss17-105f,C_californica__a.Tocopherol
7/10/18,7/11/18,AS-279,Grammica,C_californica,17105Df,ss17-105,f,1,0.0484,48.4,1250,100,0.258264463,a.Tocopherol,0,Flower,Grammica__Flower,Grammica__a.Tocopherol,0,ss17-105f,C_californica__a.Tocopherol
7/10/18,7/11/18,AS-280,Grammica,C_californica,17105Ef,ss17-105,f,1,0.0462,46.2,1250,100,0.270562771,a.Tocopherol,0,Flower,Grammica__Flower,Grammica__a.Tocopherol,0,ss17-105f,C_californica__a.Tocopherol
6/5/18,6/11/18,AS-73,Grammica,C_californica,17105Eo,ss17-105,o,1,0.0481,48.1,2050,100,0.426195426,a.Tocopherol,1.6938796250029198,Old,Grammica__Old,Grammica__a.Tocopherol,0.5270215931206064,ss17-105o,C_californica__a.Tocopherol
6/5/18,6/11/18,AS-74,Grammica,C_californica,17105Eo,ss17-105,o,2,0.0476,47.6,2050,100,0.430672269,a.Tocopherol,1.6180443280783798,Old,Grammica__Old,Grammica__a.Tocopherol,0.4812182768986138,ss17-105o,C_californica__a.Tocopherol
6/11/18,6/11/18,AS-104,Grammica,C_indecora,1677Dy,ss16-17,y,1,0.0464,46.4,1250,100,0.269396552,a.Tocopherol,2.16998922636,Young,Grammica__Young,Grammica__a.Tocopherol,0.7747222488121605,ss16-17y,C_indecora__a.Tocopherol
6/11/18,6/11/18,AS-105,Grammica,C_indecora,1677Dy,ss16-17,y,2,0.0431,43.1,1250,100,0.290023202,a.Tocopherol,2.5930249432815,Young,Grammica__Young,Grammica__a.Tocopherol,0.9528251645436334,ss16-17y,C_indecora__a.Tocopherol
6/11/18,6/11/18,AS-106,Grammica,C_indecora,1677By,ss16-17,y,1,0.0505,50.5,1250,100,0.247524752,a.Tocopherol,2.09380197617792,Young,Grammica__Young,Grammica__a.Tocopherol,0.7389815884863109,ss16-17y,C_indecora__a.Tocopherol
6/11/18,6/11/18,AS-107,Grammica,C_indecora,1677By,ss16-17,y,2,0.051,51,1250,100,0.245098039,a.Tocopherol,2.0812696060116203,Young,Grammica__Young,Grammica__a.Tocopherol,0.732978143055724,ss16-17y,C_indecora__a.Tocopherol
6/11/18,6/11/18,AS-100,Grammica,C_indecora,1677Do,ss16-17,o,1,0.0497,49.7,1250,100,0.251509054,a.Tocopherol,0.87448943548638,Old,Grammica__Old,Grammica__a.Tocopherol,0,ss16-17o,C_indecora__a.Tocopherol
6/11/18,6/11/18,AS-101,Grammica,C_indecora,1677Do,ss16-17,o,2,0.043,43,1250,100,0.290697674,a.Tocopherol,1.1286686030258801,Old,Grammica__Old,Grammica__a.Tocopherol,0.12103879925787508,ss16-17o,C_indecora__a.Tocopherol
6/14/18,6/14/18,AS-188,Grammica,C_indecora,1677Co,ss16-17,o,1,0.0495,49.5,1250,100,0.252525253,a.Tocopherol,1.0081212140164801,Old,Grammica__Old,Grammica__a.Tocopherol,0.008088513614376992,ss16-17o,C_indecora__a.Tocopherol
7/11/18,7/11/18,AS-308,Grammica,C_indecora,1677Bo,ss16-17,o,1,0.0472,47.2,1250,100,0.264830508,a.Tocopherol,0,Old,Grammica__Old,Grammica__a.Tocopherol,0,ss16-17o,C_indecora__a.Tocopherol
7/2/18,6/3/18,AS-223,Grammica,C_indecora,1677Dh,ss16-17,h,1,0.0416,41.6,1250,100,0.300480769,a.Tocopherol,267.4203693859673,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,5.588821837854727,ss16-17h,C_indecora__a.Tocopherol
7/10/18,7/11/18,AS-283,Grammica,C_indecora,1677Bh,ss16-17,h,1,0.0454,45.4,1250,100,0.275330396,a.Tocopherol,0,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0,ss16-17h,C_indecora__a.Tocopherol
6/14/18,6/14/18,AS-189,Grammica,C_indecora,1677Df,ss16-17,f,1,0.0435,43.5,1250,100,0.287356322,a.Tocopherol,1.2745287363459201,Flower,Grammica__Flower,Grammica__a.Tocopherol,0.242576570192766,ss16-17f,C_indecora__a.Tocopherol
6/14/18,6/14/18,AS-195,Grammica,C_indecora,1677Af,ss16-17,f,1,0.054,54,1250,100,0.231481481,a.Tocopherol,34.215888817719836,Flower,Grammica__Flower,Grammica__a.Tocopherol,3.5326901244182807,ss16-17f,C_indecora__a.Tocopherol
7/2/18,6/3/18,AS-243,Grammica,C_indecora,1677Bf,ss16-17,f,1,0.0441,44.1,1250,100,0.283446712,a.Tocopherol,12.72896541868648,Flower,Grammica__Flower,Grammica__a.Tocopherol,2.5438801460061997,ss16-17f,C_indecora__a.Tocopherol
7/2/18,6/3/18,AS-204,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0447,44.7,1250,100,0.279642058,a.Tocopherol,4.9863534646096,Young,Grammica__Young,Grammica__a.Tocopherol,1.6067048940613138,ss13-46y,C_denticulata__a.Tocopherol
7/4/18,7/4/18,AS-268,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0427,42.7,1250,100,0.292740047,a.Tocopherol,6.28102459363106,Young,Grammica__Young,Grammica__a.Tocopherol,1.8375331349453403,ss13-46y,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-278,Grammica,C_denticulata,1346By,ss13-46,y,1,0.0437,43.7,1250,100,0.28604119,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss13-46y,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-289,Grammica,C_denticulata,1346Ay,ss13-46,y,1,0.0426,42.6,1250,100,0.29342723,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss13-46y,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-292,Grammica,C_denticulata,1346Cy,ss13-46,y,1,0.0516,51.6,1350,100,0.261627907,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss13-46y,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-294,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0493,49.3,1250,100,0.253549696,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss13-46y,C_denticulata__a.Tocopherol
7/11/18,7/11/18,AS-315,Grammica,C_denticulata,1346y (trial) ,ss13-46,y,1,0.0461,46.1,1250,100,0.271149675,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0,ss13-46y,C_denticulata__a.Tocopherol
6/13/18,6/13/18,AS-170,Grammica,C_denticulata,1346Ao,ss13-46,o,1,0.0493,49.3,1250,100,0.253549696,a.Tocopherol,0.88959685689472,Old,Grammica__Old,Grammica__a.Tocopherol,0,ss13-46o,C_denticulata__a.Tocopherol
7/2/18,6/3/18,AS-233,Grammica,C_denticulata,1346Do,ss13-46,o,1,0.0465,46.5,1250,100,0.268817204,a.Tocopherol,1.1196693535846798,Old,Grammica__Old,Grammica__a.Tocopherol,0.11303351101939471,ss13-46o,C_denticulata__a.Tocopherol
7/4/18,7/4/18,AS-257,Grammica,C_denticulata,1346Bo,ss13-46,o,1,0.0493,49.3,1250,100,0.253549696,a.Tocopherol,1.81809837914368,Old,Grammica__Old,Grammica__a.Tocopherol,0.5977911632341213,ss13-46o,C_denticulata__a.Tocopherol
7/4/18,7/4/18,AS-269,Grammica,C_denticulata,1346Ao,ss13-46,o,1,0.0447,44.7,1250,100,0.279642058,a.Tocopherol,1.28980145337514,Old,Grammica__Old,Grammica__a.Tocopherol,0.2544883719469115,ss13-46o,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-293,Grammica,C_denticulata,1346Do,ss13-46,o,1,0.051,51,1250,100,0.245098039,a.Tocopherol,0,Old,Grammica__Old,Grammica__a.Tocopherol,0,ss13-46o,C_denticulata__a.Tocopherol
6/14/18,6/14/18,AS-176,Grammica,C_denticulata,1346Ah,ss13-46,h,1,0.0499,49.9,1250,100,0.250501002,a.Tocopherol,1.24384018034082,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0.21820359406504097,ss13-46h,C_denticulata__a.Tocopherol
7/4/18,7/4/18,AS-256,Grammica,C_denticulata,1346Bh,ss13-46,h,1,0.0505,50.5,1250,100,0.247524752,a.Tocopherol,2.2811534609667197,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0.8246812628103409,ss13-46h,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-277,Grammica,C_denticulata,13466Dh,ss13-46,h,1,0.0425,42.5,1250,100,0.294117647,a.Tocopherol,0,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0,ss13-46h,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-291,Grammica,C_denticulata,1346Ch,ss13-46,h,1,0.0428,42.8,1250,100,0.292056075,a.Tocopherol,0,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0,ss13-46h,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-274,Grammica,C_denticulata,1346Cf,ss13-46,f,1,0.045,45,1250,100,0.277777778,a.Tocopherol,0,Flower,Grammica__Flower,Grammica__a.Tocopherol,0,ss13-46f,C_denticulata__a.Tocopherol
7/10/18,7/11/18,AS-290,Grammica,C_denticulata,1346Af,ss13-46,f,1,0.0421,42.1,1250,100,0.296912114,a.Tocopherol,0,Flower,Grammica__Flower,Grammica__a.Tocopherol,0,ss13-46f,C_denticulata__a.Tocopherol
-,12/6/17,AS-01,Grammica,C_sandwichiana,155sdlg,155,sdlg,1,0.0344,34.4,2050,100,0.595930233,Violaxanthin,3.71233546786884,Seedling,Grammica__Seedling,Grammica__Violaxanthin,1.3116612116647806,155sdlg,C_sandwichiana__Violaxanthin
